xi,ti,hi,ui,zi
5000,38760,3.390232,1.4642227,95.0
5000,38820,3.390479,1.464129,95.0
5000,38880,3.390726,1.4640352,95.0
5000,38940,3.3909736,1.4639417,95.0
5000,39000,3.3912196,1.4638485,95.0
5000,39060,3.3914676,1.4637548,95.0
5000,39120,3.3917136,1.4636614,95.0
5000,39180,3.391961,1.4635683,95.0
5000,39240,3.392208,1.463475,95.0
5000,39300,3.3924541,1.4633813,95.0
5000,39360,3.3927016,1.4632884,95.0
5000,39420,3.3929477,1.4631953,95.0
5000,39480,3.3931937,1.463102,95.0
5000,39540,3.3934402,1.4630092,95.0
5000,39600,3.3936868,1.4629161,95.0
5000,39660,3.3939338,1.4628232,95.0
5000,39720,3.3941789,1.4627306,95.0
5000,39780,3.3944254,1.4626378,95.0
5000,39840,3.3946714,1.4625447,95.0
5000,39900,3.394917,1.4624516,95.0
5000,39960,3.3951635,1.4623592,95.0
5000,40020,3.3954096,1.4622664,95.0
5000,40080,3.3956556,1.4621737,95.0
5000,40140,3.3959007,1.4620813,95.0
5000,40200,3.3961468,1.4619886,95.0
5000,40260,3.3963928,1.4618962,95.0
5000,40320,3.396638,1.4618036,95.0
5000,40380,3.3968835,1.4617113,95.0
5000,40440,3.397129,1.4616187,95.0
5000,40500,3.3973742,1.4615266,95.0
5000,40560,3.3976197,1.4614341,95.0
5000,40620,3.3978653,1.461342,95.0
5000,40680,3.3981104,1.4612496,95.0
5000,40740,3.3983555,1.4611572,95.0
5000,40800,3.3986006,1.4610653,95.0
5000,40860,3.3988457,1.4609731,95.0
5000,40920,3.3990908,1.4608811,95.0
5000,40980,3.3993354,1.4607887,95.0
5000,41040,3.399581,1.4606969,95.0
5000,41100,3.399826,1.4606047,95.0
5000,41160,3.4000702,1.4605124,95.0
5000,41220,3.4003148,1.4604207,95.0
5000,41280,3.4005594,1.4603288,95.0
5000,41340,3.400804,1.4602369,95.0
5000,41400,3.4010491,1.460145,95.0
5000,41460,3.4012938,1.4600528,95.0
5000,41520,3.401538,1.4599613,95.0
5000,41580,3.401783,1.4598696,95.0
5000,41640,3.4020267,1.4597775,95.0
5000,41700,3.4022708,1.4596859,95.0
5000,41760,3.4025154,1.4595945,95.0
5000,41820,3.4027596,1.4595027,95.0
5000,41880,3.4030037,1.4594108,95.0
5000,41940,3.4032474,1.4593192,95.0
5000,42000,3.403492,1.4592274,95.0
5000,42060,3.403736,1.4591359,95.0
5000,42120,3.4039803,1.4590443,95.0
5000,42180,3.404224,1.4589528,95.0
5000,42240,3.404468,1.4588609,95.0
5000,42300,3.4047122,1.4587696,95.0
5000,42360,3.4049554,1.458678,95.0
5000,42420,3.4051995,1.4585868,95.0
5000,42480,3.4054432,1.458495,95.0
5000,42540,3.4056873,1.4584036,95.0
5000,42600,3.405931,1.4583118,95.0
5000,42660,3.4061742,1.4582207,95.0
5000,42720,3.4064178,1.4581292,95.0
5000,42780,3.406661,1.458038,95.0
5000,42840,3.4069052,1.4579465,95.0
5000,42900,3.4071484,1.4578549,95.0
5000,42960,3.407392,1.4577638,95.0
5000,43020,3.4076347,1.4576722,95.0
5000,43080,3.4078784,1.4575812,95.0
5000,43140,3.4081216,1.4574897,95.0
5000,43200,3.4083652,1.457398,95.0
5000,43260,3.408608,1.457307,95.0
5000,43320,3.4088507,1.4572157,94.998924
5000,43380,3.4090943,1.4571241,94.99784
5000,43440,3.4093385,1.4570329,94.99731
5000,43500,3.4095807,1.4569416,94.996765
5000,43560,3.409824,1.4568505,94.99568
5000,43620,3.4100666,1.4567586,94.99568
5000,43680,3.4103107,1.4566678,94.99515
5000,43740,3.4105535,1.4565761,94.994064
5000,43800,3.4107962,1.456485,94.99353
5000,43860,3.4110389,1.4563938,94.99299
5000,43920,3.4112816,1.4563024,94.99191
5000,43980,3.4115248,1.4562112,94.99191
5000,44040,3.411768,1.4561199,94.99137
5000,44100,3.4120107,1.4560286,94.990295
5000,44160,3.4122534,1.4559373,94.98975
5000,44220,3.412496,1.4558461,94.98921
5000,44280,3.4127383,1.4557548,94.98814
5000,44340,3.4129815,1.4556634,94.98814
5000,44400,3.4132233,1.4555719,94.987595
5000,44460,3.4134665,1.4554805,94.98705
5000,44520,3.4137087,1.4553894,94.98598
5000,44580,3.4139519,1.4552978,94.985435
5000,44640,3.4141946,1.4552069,94.98436
5000,44700,3.4144373,1.4551151,94.98382
5000,44760,3.41468,1.4550236,94.98382
5000,44820,3.4149227,1.4549323,94.983284
5000,44880,3.4151654,1.4548409,94.9822
5000,44940,3.4154072,1.4547496,94.98167
5000,45000,3.4156504,1.4546582,94.98058
5000,45060,3.415893,1.4545667,94.98004
5000,45120,3.4161344,1.4544753,94.98004
5000,45180,3.416378,1.4543837,94.97951
5000,45240,3.4166198,1.454292,94.978424
5000,45300,3.416863,1.4542009,94.97789
5000,45360,3.4171047,1.4541091,94.97735
5000,45420,3.417347,1.4540178,94.97627
5000,45480,3.4175892,1.4539262,94.97627
5000,45540,3.417832,1.4538345,94.97573
5000,45600,3.4180741,1.453743,94.974655
5000,45660,3.4183164,1.4536513,94.97411
5000,45720,3.418559,1.4535595,94.97357
5000,45780,3.4188013,1.4534678,94.97357
5000,45840,3.419044,1.4533762,94.972496
5000,45900,3.4192858,1.4532847,94.971954
5000,45960,3.4195285,1.4531928,94.97088
5000,46020,3.4197707,1.4531013,94.97034
5000,46080,3.420013,1.4530094,94.969795
5000,46140,3.4202557,1.4529173,94.969795
5000,46200,3.4204974,1.4528258,94.96872
5000,46260,3.4207406,1.4527339,94.96818
5000,46320,3.4209828,1.4526417,94.96764
5000,46380,3.421225,1.4525502,94.96656
5000,46440,3.4214673,1.4524579,94.96603
5000,46500,3.4217095,1.4523656,94.96603
5000,46560,3.4219522,1.4522734,94.96494
5000,46620,3.4221935,1.4521815,94.9644
5000,46680,3.4224362,1.4520898,94.96387
5000,46740,3.422679,1.4519974,94.96278
5000,46800,3.4229212,1.4519055,94.96225
5000,46860,3.4231644,1.451813,94.96117
5000,46920,3.4234061,1.4517211,94.96117
5000,46980,3.4236488,1.4516284,94.96063
5000,47040,3.423891,1.4515363,94.96009
5000,47100,3.4241333,1.4514438,94.959015
5000,47160,3.424376,1.4513514,94.95847
5000,47220,3.4246182,1.451259,94.95793
5000,47280,3.4248605,1.4511667,94.95793
5000,47340,3.4251032,1.451074,94.956856
5000,47400,3.4253464,1.4509814,94.956314
5000,47460,3.4255881,1.4508886,94.95524
5000,47520,3.4258313,1.450796,94.9547
5000,47580,3.426073,1.4507035,94.954155
5000,47640,3.4263163,1.4506109,94.954155
5000,47700,3.4265585,1.4505177,94.95308
5000,47760,3.4268007,1.4504253,94.95254
5000,47820,3.4270434,1.450332,94.95146
5000,47880,3.4272861,1.450239,94.95092
5000,47940,3.4275293,1.4501462,94.95038
5000,48000,3.4277716,1.4500532,94.95038
5000,48060,3.4280143,1.4499599,94.9493
5000,48120,3.4282575,1.449867,94.94876
5000,48180,3.4285002,1.4497737,94.947685
5000,48240,3.428743,1.4496803,94.94714
5000,48300,3.4289856,1.4495871,94.94661
5000,48360,3.4292283,1.4494935,94.945526
5000,48420,3.429471,1.4494002,94.945526
5000,48480,3.4297142,1.4493068,94.94499
5000,48540,3.4299574,1.4492136,94.94445
5000,48600,3.4301996,1.4491198,94.943375
5000,48660,3.4304428,1.449026,94.94283
5000,48720,3.430686,1.4489322,94.94175
5000,48780,3.4309287,1.4488384,94.94175
5000,48840,3.431172,1.4487447,94.941216
5000,48900,3.431416,1.4486508,94.940674
5000,48960,3.4316592,1.4485569,94.9396
5000,49020,3.431901,1.448463,94.93906
5000,49080,3.432145,1.4483689,94.93798
5000,49140,3.4323878,1.4482745,94.93798
5000,49200,3.4326315,1.4481803,94.93744
5000,49260,3.4328747,1.448086,94.9369
5000,49320,3.4331188,1.4479917,94.93582
5000,49380,3.4333625,1.4478972,94.93528
5000,49440,3.4336057,1.4478029,94.93474
5000,49500,3.4338493,1.4477081,94.93474
5000,49560,3.4340925,1.4476138,94.93366
5000,49620,3.4343362,1.447519,94.93312
5000,49680,3.4345794,1.4474243,94.932045
5000,49740,3.434823,1.4473289,94.9315
5000,49800,3.4350677,1.4472343,94.93097
5000,49860,3.4353108,1.4471394,94.929886
5000,49920,3.435555,1.4470445,94.929886
5000,49980,3.4357986,1.4469491,94.92935
5000,50040,3.4360433,1.4468541,94.92881
5000,50100,3.4362874,1.4467587,94.92773
5000,50160,3.436531,1.4466633,94.92719
5000,50220,3.4367752,1.4465679,94.92611
5000,50280,3.4370189,1.4464725,94.92611
5000,50340,3.437264,1.4463768,94.925575
5000,50400,3.4375086,1.4462811,94.92503
5000,50460,3.4377527,1.4461851,94.92396
5000,50520,3.4379969,1.4460895,94.923416
5000,50580,3.4382415,1.4459937,94.92234
5000,50640,3.4384856,1.4458976,94.92234
5000,50700,3.4387307,1.4458014,94.9218
5000,50760,3.4389753,1.4457052,94.92126
5000,50820,3.4392204,1.445609,94.92018
5000,50880,3.4394646,1.4455125,94.91964
5000,50940,3.4397097,1.4454162,94.918564
5000,51000,3.4399548,1.4453194,94.91802
5000,51060,3.4402003,1.4452231,94.91802
5000,51120,3.440445,1.4451263,94.91748
5000,51180,3.44069,1.4450296,94.916405
5000,51240,3.440936,1.4449326,94.91586
5000,51300,3.4411807,1.4448357,94.91479
5000,51360,3.4414263,1.4447387,94.914246
5000,51420,3.4416718,1.4446416,94.914246
5000,51480,3.4419165,1.4445442,94.91371
5000,51540,3.4421635,1.4444468,94.91263
5000,51600,3.442409,1.4443495,94.91209
5000,51660,3.442655,1.4442521,94.91155
5000,51720,3.4429002,1.4441544,94.91047
5000,51780,3.4431462,1.4440565,94.91047
5000,51840,3.4433918,1.4439586,94.909935
5000,51900,3.4436378,1.4438608,94.90885
5000,51960,3.4438848,1.4437627,94.90832
5000,52020,3.444131,1.4436644,94.907776
5000,52080,3.4443774,1.4435663,94.9067
5000,52140,3.4446235,1.4434683,94.9067
5000,52200,3.44487,1.4433696,94.90616
5000,52260,3.4451165,1.443271,94.90562
5000,52320,3.4453635,1.4431723,94.90454
5000,52380,3.4456105,1.4430735,94.904
5000,52440,3.445857,1.442975,94.90292
5000,52500,3.446104,1.4428759,94.90238
5000,52560,3.446351,1.4427767,94.90238
5000,52620,3.4465985,1.4426775,94.90184
5000,52680,3.446846,1.4425782,94.900764
5000,52740,3.4470925,1.4424793,94.90022
5000,52800,3.44734,1.4423797,94.89915
5000,52860,3.447588,1.4422798,94.898605
5000,52920,3.4478354,1.44218,94.898605
5000,52980,3.4480834,1.4420804,94.89807
5000,53040,3.4483309,1.4419805,94.89699
5000,53100,3.4485788,1.4418806,94.89645
5000,53160,3.4488268,1.4417802,94.89537
5000,53220,3.4490747,1.4416801,94.89483
5000,53280,3.4493237,1.4415797,94.89483
5000,53340,3.449572,1.4414792,94.894295
5000,53400,3.44982,1.4413787,94.89321
5000,53460,3.4500685,1.4412779,94.89268
5000,53520,3.4503179,1.441177,94.891594
5000,53580,3.4505658,1.441076,94.89106
5000,53640,3.4508147,1.4409748,94.89106
5000,53700,3.451064,1.440874,94.89052
5000,53760,3.4513125,1.4407727,94.889435
5000,53820,3.4515624,1.4406714,94.8889
5000,53880,3.4518118,1.4405695,94.88836
5000,53940,3.4520607,1.440468,94.88728
5000,54000,3.4523115,1.4403663,94.88674
5000,54060,3.4525614,1.4402643,94.88674
5000,54120,3.4528103,1.4401624,94.885666
5000,54180,3.4530602,1.44006,94.885124
5000,54240,3.4533095,1.4399576,94.88458
5000,54300,3.4535604,1.4398551,94.88351
5000,54360,3.4538116,1.4397528,94.882965
5000,54420,3.4540606,1.4396502,94.882965
5000,54480,3.4543114,1.4395474,94.88242
5000,54540,3.4545622,1.4394445,94.88135
5000,54600,3.4548125,1.4393415,94.880806
5000,54660,3.4550633,1.4392384,94.87973
5000,54720,3.4553146,1.4391348,94.87919
5000,54780,3.4555655,1.4390315,94.87919
5000,54840,3.4558172,1.4389278,94.878654
5000,54900,3.4560685,1.4388243,94.87757
5000,54960,3.4563193,1.4387202,94.87704
5000,55020,3.456571,1.4386166,94.87595
5000,55080,3.4568233,1.4385126,94.87542
5000,55140,3.4570756,1.4384083,94.87542
5000,55200,3.4573274,1.4383038,94.87488
5000,55260,3.4575791,1.4381993,94.873795
5000,55320,3.4578323,1.4380946,94.87326
5000,55380,3.4580846,1.4379901,94.87218
5000,55440,3.4583368,1.437885,94.87164
5000,55500,3.45859,1.43778,94.8711
5000,55560,3.4588423,1.437675,94.8711
5000,55620,3.4590955,1.4375694,94.870026
5000,55680,3.4593482,1.4374645,94.869484
5000,55740,3.4596024,1.4373586,94.86894
5000,55800,3.459855,1.4372528,94.86787
5000,55860,3.4601092,1.4371469,94.867325
5000,55920,3.4603634,1.437041,94.867325
5000,55980,3.4606166,1.436935,94.86625
5000,56040,3.4608707,1.4368284,94.86571
5000,56100,3.4611254,1.4367224,94.865166
5000,56160,3.4613795,1.4366156,94.86409
5000,56220,3.4616337,1.4365087,94.86355
5000,56280,3.4618883,1.4364022,94.86355
5000,56340,3.4621434,1.4362947,94.863014
5000,56400,3.462398,1.436188,94.86193
5000,56460,3.4626532,1.4360803,94.8614
5000,56520,3.4629083,1.4359732,94.86031
5000,56580,3.4631634,1.4358655,94.85977
5000,56640,3.4634194,1.4357579,94.85924
5000,56700,3.463675,1.43565,94.85924
5000,56760,3.4639306,1.4355415,94.858154
5000,56820,3.4641867,1.4354336,94.85762
5000,56880,3.4644432,1.4353253,94.85654
5000,56940,3.4646997,1.4352168,94.856
5000,57000,3.4649553,1.4351082,94.85546
5000,57060,3.4652123,1.4349993,94.85546
5000,57120,3.4654694,1.4348904,94.854385
5000,57180,3.4657269,1.4347814,94.85384
5000,57240,3.4659834,1.434672,94.85277
5000,57300,3.4662414,1.4345626,94.85223
5000,57360,3.466498,1.4344531,94.851685
5000,57420,3.4667559,1.4343435,94.851685
5000,57480,3.4670138,1.4342334,94.85061
5000,57540,3.4672723,1.4341238,94.85007
5000,57600,3.4675298,1.4340134,94.849525
5000,57660,3.4677882,1.4339029,94.84845
5000,57720,3.4680467,1.4337927,94.84791
5000,57780,3.4683056,1.4336818,94.84791
5000,57840,3.468564,1.4335712,94.84683
5000,57900,3.4688234,1.4334598,94.84629
5000,57960,3.4690824,1.4333488,94.84576
5000,58020,3.4693418,1.4332378,94.84467
5000,58080,3.4696016,1.4331263,94.84413
5000,58140,3.4698606,1.4330143,94.843056
5000,58200,3.470121,1.4329028,94.843056
5000,58260,3.4703813,1.4327909,94.842514
5000,58320,3.4706411,1.4326789,94.84198
5000,58380,3.4709015,1.4325664,94.8409
5000,58440,3.4711633,1.4324541,94.84036
5000,58500,3.471424,1.4323417,94.83982
5000,58560,3.4716845,1.432229,94.83982
5000,58620,3.4719458,1.4321157,94.838745
5000,58680,3.472207,1.4320029,94.8382
5000,58740,3.4724689,1.4318894,94.83712
5000,58800,3.4727306,1.431776,94.836586
5000,58860,3.4729924,1.4316627,94.836044
5000,58920,3.4732547,1.4315487,94.836044
5000,58980,3.473517,1.431435,94.83497
5000,59040,3.4737797,1.431321,94.83443
5000,59100,3.474042,1.4312063,94.83335
5000,59160,3.4743056,1.4310923,94.83281
5000,59220,3.474568,1.4309773,94.83227
5000,59280,3.4748316,1.4308629,94.83227
5000,59340,3.4750957,1.4307479,94.83119
5000,59400,3.4753585,1.4306325,94.83065
5000,59460,3.4756231,1.4305174,94.829575
5000,59520,3.4758873,1.4304019,94.82903
5000,59580,3.476152,1.4302863,94.82849
5000,59640,3.4764152,1.4301708,94.827415
5000,59700,3.4766812,1.4300547,94.827415
5000,59760,3.4769454,1.4299386,94.82687
5000,59820,3.4772105,1.4298223,94.82634
5000,59880,3.4774761,1.4297056,94.82526
5000,59940,3.4777412,1.4295894,94.82472
5000,60000,3.4780073,1.4294724,94.82364
5000,60060,3.4782734,1.4293553,94.82364
5000,60120,3.47854,1.4292381,94.823105
5000,60180,3.478806,1.429121,94.82256
5000,60240,3.479073,1.4290034,94.82148
5000,60300,3.4793396,1.4288855,94.820946
5000,60360,3.4796062,1.4287677,94.81986
5000,60420,3.4798737,1.4286497,94.81986
5000,60480,3.4801412,1.4285314,94.81933
5000,60540,3.4804082,1.428413,94.81879
5000,60600,3.4806771,1.4282944,94.81771
5000,60660,3.4809442,1.4281756,94.81717
5000,60720,3.4812126,1.4280567,94.81663
5000,60780,3.4814816,1.4279374,94.81663
5000,60840,3.4817505,1.4278183,94.81555
5000,60900,3.482019,1.4276989,94.81501
5000,60960,3.4822888,1.427579,94.813934
5000,61020,3.4825573,1.4274592,94.81339
5000,61080,3.4828267,1.4273391,94.81285
5000,61140,3.483097,1.4272188,94.811775
5000,61200,3.4833674,1.4270985,94.811775
5000,61260,3.4836373,1.4269778,94.81123
5000,61320,3.4839082,1.4268571,94.8107
5000,61380,3.4841785,1.426736,94.809616
5000,61440,3.484449,1.4266149,94.80908
5000,61500,3.4847207,1.4264935,94.808
5000,61560,3.4849916,1.4263722,94.808
5000,61620,3.4852633,1.4262503,94.807465
5000,61680,3.4855356,1.4261286,94.80638
5000,61740,3.4858084,1.4260067,94.80584
5000,61800,3.4860797,1.4258844,94.805305
5000,61860,3.4863524,1.4257617,94.80422
5000,61920,3.4866252,1.425639,94.80422
5000,61980,3.486898,1.4255165,94.80369
5000,62040,3.4871716,1.4253932,94.80315
5000,62100,3.4874449,1.4252702,94.80207
5000,62160,3.487719,1.4251467,94.80153
5000,62220,3.4879928,1.425023,94.80045
5000,62280,3.488268,1.4248996,94.79991
5000,62340,3.488542,1.4247756,94.79991
5000,62400,3.4888167,1.4246514,94.79937
5000,62460,3.4890914,1.424527,94.798294
5000,62520,3.489367,1.4244025,94.79775
5000,62580,3.4896421,1.4242779,94.79668
5000,62640,3.4899182,1.4241529,94.796135
5000,62700,3.4901934,1.4240278,94.796135
5000,62760,3.49047,1.4239026,94.79559
5000,62820,3.490746,1.4237773,94.79452
5000,62880,3.491023,1.4236517,94.793976
5000,62940,3.4912996,1.4235257,94.79344
5000,63000,3.4915771,1.4233993,94.79236
5000,63060,3.4918542,1.4232733,94.79236
5000,63120,3.4921322,1.4231466,94.79182
5000,63180,3.4924097,1.4230206,94.79074
5000,63240,3.4926877,1.4228935,94.7902
5000,63300,3.4929667,1.4227661,94.789665
5000,63360,3.4932451,1.422639,94.78858
5000,63420,3.493524,1.4225118,94.78858
5000,63480,3.4938035,1.4223841,94.78805
5000,63540,3.494083,1.4222562,94.786964
5000,63600,3.4943619,1.4221282,94.78643
5000,63660,3.4946427,1.4220002,94.78589
5000,63720,3.4949222,1.4218718,94.78481
5000,63780,3.4952025,1.421743,94.78427
5000,63840,3.4954834,1.4216145,94.78427
5000,63900,3.4957638,1.4214852,94.78319
5000,63960,3.4960456,1.4213562,94.78265
5000,64020,3.4963274,1.4212271,94.78211
5000,64080,3.4966087,1.4210974,94.78104
5000,64140,3.4968905,1.4209678,94.780495
5000,64200,3.4971728,1.420838,94.780495
5000,64260,3.497456,1.4207076,94.77995
5000,64320,3.4977388,1.4205772,94.77888
5000,64380,3.4980216,1.4204468,94.778336
5000,64440,3.4983048,1.420316,94.77726
5000,64500,3.498589,1.420185,94.77672
5000,64560,3.4988723,1.4200535,94.77672
5000,64620,3.499157,1.4199225,94.77618
5000,64680,3.4994411,1.4197907,94.7751
5000,64740,3.4997258,1.4196591,94.77456
5000,64800,3.50001,1.4195274,94.774025
5000,64860,3.500296,1.4193951,94.77294
5000,64920,3.5005808,1.4192625,94.77294
5000,64980,3.500867,1.4191303,94.77241
5000,65040,3.5011535,1.4189978,94.771324
5000,65100,3.501439,1.4188647,94.77079
5000,65160,3.5017257,1.4187313,94.77025
5000,65220,3.5020123,1.4185979,94.769165
5000,65280,3.5022998,1.4184643,94.76863
5000,65340,3.5025873,1.4183307,94.76863
5000,65400,3.5028744,1.4181967,94.76755
5000,65460,3.5031633,1.4180624,94.76701
5000,65520,3.5034513,1.4179282,94.76647
5000,65580,3.5037394,1.4177936,94.765396
5000,65640,3.5040283,1.417659,94.764854
5000,65700,3.5043173,1.4175237,94.764854
5000,65760,3.5046072,1.4173888,94.76431
5000,65820,3.5048962,1.4172537,94.76324
5000,65880,3.5051866,1.4171177,94.762695
5000,65940,3.5054765,1.416982,94.76162
5000,66000,3.5057673,1.4168459,94.76108
5000,66060,3.5060577,1.4167097,94.76108
5000,66120,3.5063486,1.4165735,94.76
5000,66180,3.5066404,1.4164366,94.75946
5000,66240,3.5069318,1.4162998,94.75892
5000,66300,3.5072231,1.4161631,94.75784
5000,66360,3.507516,1.4160258,94.7573
5000,66420,3.5078087,1.4158885,94.7573
5000,66480,3.508101,1.4157507,94.75677
5000,66540,3.5083947,1.4156129,94.755684
5000,66600,3.5086884,1.4154751,94.75515
5000,66660,3.5089812,1.4153367,94.75407
5000,66720,3.5092754,1.4151981,94.753525
5000,66780,3.5095696,1.4150594,94.75299
5000,66840,3.5098648,1.4149206,94.75299
5000,66900,3.510159,1.4147815,94.75191
5000,66960,3.5104547,1.4146426,94.75137
5000,67020,3.5107493,1.414503,94.75083
5000,67080,3.511045,1.4143635,94.749756
5000,67140,3.511342,1.4142234,94.749214
5000,67200,3.5116377,1.414083,94.749214
5000,67260,3.5119343,1.4139428,94.74814
5000,67320,3.5122309,1.4138023,94.7476
5000,67380,3.5125294,1.4136616,94.747055
5000,67440,3.5128255,1.4135207,94.74598
5000,67500,3.5131235,1.4133797,94.74544
5000,67560,3.513422,1.413238,94.74544
5000,67620,3.5137205,1.4130964,94.74436
5000,67680,3.5140185,1.4129548,94.74382
5000,67740,3.514318,1.4128125,94.74328
5000,67800,3.5146174,1.4126709,94.7422
5000,67860,3.5149174,1.4125288,94.74166
5000,67920,3.5152173,1.4123857,94.74113
5000,67980,3.5155177,1.4122432,94.74113
5000,68040,3.5158176,1.4120998,94.74004
5000,68100,3.516119,1.4119568,94.73951
5000,68160,3.5164194,1.4118134,94.73843
5000,68220,3.5167208,1.4116696,94.737885
5000,68280,3.517023,1.411526,94.73735
5000,68340,3.5173254,1.411382,94.73735
5000,68400,3.5176277,1.4112376,94.73627
5000,68460,3.5179305,1.4110932,94.73573
5000,68520,3.5182338,1.4109488,94.73465
5000,68580,3.5185375,1.4108034,94.734116
5000,68640,3.5188403,1.4106585,94.733574
5000,68700,3.519144,1.4105133,94.733574
5000,68760,3.5194483,1.4103675,94.7325
5000,68820,3.519753,1.4102223,94.73196
5000,68880,3.5200582,1.410076,94.731415
5000,68940,3.5203633,1.4099299,94.73034
5000,69000,3.5206695,1.4097837,94.7298
5000,69060,3.5209742,1.4096372,94.7298
5000,69120,3.5212803,1.4094905,94.72872
5000,69180,3.5215874,1.4093431,94.72818
5000,69240,3.5218945,1.4091963,94.72764
5000,69300,3.522201,1.4090488,94.72656
5000,69360,3.5225086,1.4089011,94.72602
5000,69420,3.5228162,1.4087533,94.724945
5000,69480,3.5231242,1.4086052,94.724945
5000,69540,3.5234332,1.408457,94.7244
5000,69600,3.5237412,1.4083087,94.72386
5000,69660,3.5240502,1.4081601,94.722786
5000,69720,3.5243602,1.4080111,94.722244
5000,69780,3.5246696,1.4078623,94.72117
5000,69840,3.524979,1.4077128,94.72117
5000,69900,3.5252905,1.4075633,94.72063
5000,69960,3.5256004,1.4074134,94.72009
5000,70020,3.5259113,1.4072634,94.71901
5000,70080,3.5262227,1.4071137,94.718475
5000,70140,3.526535,1.4069632,94.71793
5000,70200,3.526846,1.406813,94.71793
5000,70260,3.5271587,1.4066621,94.71686
5000,70320,3.5274715,1.4065112,94.71632
5000,70380,3.5277848,1.4063599,94.71523
5000,70440,3.5280976,1.4062083,94.7147
5000,70500,3.528411,1.4060574,94.71416
5000,70560,3.528726,1.4059052,94.71416
5000,70620,3.5290399,1.4057534,94.71308
5000,70680,3.529354,1.4056011,94.71254
5000,70740,3.5296698,1.4054486,94.711464
5000,70800,3.529984,1.4052955,94.71092
5000,70860,3.5303001,1.4051429,94.71038
5000,70920,3.5306158,1.4049902,94.709305
5000,70980,3.5309315,1.4048368,94.709305
5000,71040,3.531249,1.4046836,94.70876
5000,71100,3.5315652,1.4045298,94.70822
5000,71160,3.5318828,1.4043759,94.707146
5000,71220,3.5322003,1.4042219,94.706604
5000,71280,3.5325184,1.4040674,94.70553
5000,71340,3.532836,1.4039131,94.70553
5000,71400,3.533155,1.4037584,94.70499
5000,71460,3.5334744,1.4036032,94.70445
5000,71520,3.533794,1.4034482,94.70337
5000,71580,3.5341125,1.4032929,94.702835
5000,71640,3.534433,1.4031373,94.70175
5000,71700,3.5347533,1.4029814,94.70175
5000,71760,3.5350738,1.4028255,94.70122
5000,71820,3.5353947,1.4026693,94.700676
5000,71880,3.535716,1.4025127,94.69959
5000,71940,3.536038,1.4023564,94.69906
5000,72000,3.5363603,1.4021995,94.69852
5000,72060,3.5366817,1.4020423,94.69852
5000,72120,3.537005,1.4018854,94.69744
5000,72180,3.5373282,1.4017277,94.6969
5000,72240,3.5376506,1.4015701,94.69582
5000,72300,3.5379753,1.4014124,94.69528
5000,72360,3.5382981,1.4012542,94.69474
5000,72420,3.5386243,1.4010955,94.693665
5000,72480,3.538948,1.4009376,94.693665
5000,72540,3.5392737,1.4007787,94.69312
5000,72600,3.5395985,1.4006197,94.69205
5000,72660,3.5399237,1.4004608,94.691505
5000,72720,3.5402508,1.4003017,94.69096
5000,72780,3.540577,1.400142,94.68989
5000,72840,3.5409036,1.3999822,94.68989
5000,72900,3.5412316,1.3998219,94.68935
5000,72960,3.5415587,1.3996619,94.68827
5000,73020,3.5418868,1.3995016,94.68773
5000,73080,3.542214,1.399341,94.687195
5000,73140,3.5425425,1.3991805,94.68611
5000,73200,3.542871,1.3990194,94.68611
5000,73260,3.5432014,1.398858,94.68557
5000,73320,3.5435305,1.3986968,94.685036
5000,73380,3.5438614,1.398535,94.68395
5000,73440,3.544191,1.3983735,94.68342
5000,73500,3.5445218,1.3982111,94.682335
5000,73560,3.5448532,1.3980494,94.6818
5000,73620,3.5451841,1.3978866,94.6818
5000,73680,3.5455165,1.3977238,94.68126
5000,73740,3.5458484,1.3975611,94.68018
5000,73800,3.5461807,1.3973984,94.67964
5000,73860,3.5465136,1.3972348,94.678566
5000,73920,3.5468464,1.3970714,94.678024
5000,73980,3.5471807,1.3969074,94.678024
5000,74040,3.5475135,1.396744,94.67748
5000,74100,3.5478477,1.3965799,94.67641
5000,74160,3.548183,1.3964155,94.675865
5000,74220,3.5485172,1.396251,94.67532
5000,74280,3.5488524,1.3960863,94.67425
5000,74340,3.5491877,1.3959212,94.67425
5000,74400,3.5495238,1.3957565,94.673706
5000,74460,3.549861,1.3955905,94.67263
5000,74520,3.5501976,1.3954253,94.67209
5000,74580,3.5505342,1.3952595,94.671555
5000,74640,3.5508718,1.3950939,94.67047
5000,74700,3.5512094,1.3949277,94.67047
5000,74760,3.5515475,1.3947612,94.66993
5000,74820,3.5518866,1.3945947,94.66885
5000,74880,3.5522246,1.3944283,94.66831
5000,74940,3.5525641,1.3942609,94.66778
5000,75000,3.5529041,1.3940938,94.666695
5000,75060,3.5532436,1.3939265,94.66616
5000,75120,3.5535846,1.3937589,94.66616
5000,75180,3.5539246,1.393591,94.66562
5000,75240,3.5542655,1.3934232,94.66454
5000,75300,3.5546074,1.3932549,94.664
5000,75360,3.5549488,1.3930867,94.66292
5000,75420,3.5552912,1.3929181,94.662384
5000,75480,3.555634,1.3927488,94.662384
5000,75540,3.5559764,1.3925805,94.66184
5000,75600,3.5563202,1.3924111,94.66077
5000,75660,3.5566635,1.3922414,94.660225
5000,75720,3.5570073,1.3920722,94.65915
5000,75780,3.5573516,1.3919022,94.65861
5000,75840,3.5576963,1.3917323,94.65861
5000,75900,3.558041,1.3915617,94.658066
